,Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
53,RBLBANK,EQ,16-Sep-2022,130.65,130.6,130.75,123.0,124.6,124.35,126.55,"1,33,45,314","1,68,88,73,395.45","46,531","32,01,864",23.99
54,RBLBANK,EQ,19-Sep-2022,124.35,125.0,126.65,124.0,124.4,124.5,125.38,"71,26,024","89,34,28,865.35","27,864","12,36,913",17.36
55,RBLBANK,EQ,20-Sep-2022,124.5,126.0,129.45,126.0,127.35,127.65,127.96,"98,83,892","1,26,47,71,585.10","35,867","25,03,236",25.33
56,RBLBANK,EQ,21-Sep-2022,127.65,127.8,128.6,124.75,127.0,127.35,126.89,"77,55,374","98,41,17,079.25","28,796","15,33,656",19.78
57,RBLBANK,EQ,22-Sep-2022,127.35,126.7,129.0,125.0,128.2,127.6,126.74,"98,73,525","1,25,13,22,473.60","34,618","34,31,906",34.76
58,RBLBANK,EQ,23-Sep-2022,127.6,128.5,128.8,122.15,122.5,123.0,125.08,"95,41,232","1,19,34,02,694.85","34,234","24,72,649",25.92
59,RBLBANK,EQ,26-Sep-2022,123.0,121.9,121.9,112.0,112.15,112.55,114.51,"2,50,00,960","2,86,29,28,869.70","75,231","42,73,692",17.09
60,RBLBANK,EQ,27-Sep-2022,112.55,114.0,115.9,111.55,113.2,112.3,113.59,"1,75,35,280","1,99,18,75,457.95","49,367","30,53,704",17.41
61,RBLBANK,EQ,28-Sep-2022,112.3,111.25,113.4,108.4,111.1,111.45,111.26,"1,68,79,729","1,87,79,92,539.65","54,392","22,15,213",13.12
62,RBLBANK,EQ,29-Sep-2022,111.45,113.4,115.8,108.85,110.7,109.85,111.51,"1,89,27,594","2,11,06,28,537.75","55,578","32,67,216",17.26
63,RBLBANK,EQ,30-Sep-2022,109.85,110.4,114.6,109.35,113.95,113.75,112.48,"1,37,01,811","1,54,11,70,509.90","39,504","18,80,618",13.73
64,RBLBANK,BL,03-Oct-2022,212.2,113.75,113.75,113.75,113.75,113.75,113.75,"12,07,094","13,73,06,942.50",1,-,-
65,RBLBANK,EQ,03-Oct-2022,113.75,112.75,115.5,110.45,111.45,111.05,113.08,"1,03,63,576","1,17,18,81,095.20","33,677","11,68,328",11.27
66,RBLBANK,EQ,04-Oct-2022,111.05,114.8,118.4,113.2,117.45,117.75,115.89,"1,55,29,994","1,79,97,74,575.40","45,642","27,85,934",17.94
67,RBLBANK,EQ,06-Oct-2022,117.75,119.25,123.75,118.1,121.0,121.15,121.68,"2,46,42,639","2,99,84,47,194.20","55,794","28,85,046",11.71
68,RBLBANK,EQ,07-Oct-2022,121.15,120.75,123.1,118.9,123.0,122.6,120.79,"98,74,920","1,19,28,35,856.10","30,311","14,54,986",14.73
69,RBLBANK,EQ,10-Oct-2022,122.6,120.5,121.85,118.9,120.85,120.65,120.33,"96,29,370","1,15,87,41,626.80","28,236","11,98,113",12.44
70,RBLBANK,EQ,11-Oct-2022,120.65,121.3,122.5,119.6,119.9,120.1,121.02,"97,36,134","1,17,83,14,362.95","30,432","16,64,167",17.09
71,RBLBANK,EQ,12-Oct-2022,120.1,120.75,124.4,119.25,124.05,123.75,121.89,"1,16,26,801","1,41,72,24,834.10","33,425","29,03,933",24.98
72,RBLBANK,EQ,13-Oct-2022,123.75,123.25,125.2,120.8,122.9,122.9,122.79,"1,01,62,513","1,24,78,51,629.00","35,030","9,93,823",9.78
73,RBLBANK,EQ,14-Oct-2022,122.9,126.0,126.5,123.65,124.7,124.1,124.91,"1,04,30,601","1,30,29,23,738.30","35,767","21,10,310",20.23
74,RBLBANK,BL,17-Oct-2022,113.75,124.1,124.1,124.1,124.1,124.1,124.1,"12,56,551","15,59,37,979.10",1,-,-
75,RBLBANK,EQ,17-Oct-2022,124.1,123.75,127.55,122.85,127.0,127.05,126.19,"97,43,517","1,22,95,38,247.10","32,287","20,13,011",20.66
76,RBLBANK,EQ,18-Oct-2022,127.05,127.7,131.0,127.0,129.0,129.35,128.73,"1,55,98,447","2,00,79,90,440.15","41,932","55,25,721",35.42
77,RBLBANK,EQ,19-Oct-2022,129.35,130.0,131.3,127.8,128.1,128.75,129.74,"1,07,41,120","1,39,35,14,573.05","35,983","14,99,017",13.96
78,RBLBANK,EQ,20-Oct-2022,128.75,127.5,130.0,125.55,128.8,128.8,127.27,"1,02,42,588","1,30,35,66,487.75","34,504","8,09,950",7.91
79,RBLBANK,EQ,21-Oct-2022,128.8,129.45,134.4,129.0,132.9,133.25,132.4,"2,32,46,984","3,07,79,77,615.45","66,563","52,42,745",22.55
80,RBLBANK,EQ,24-Oct-2022,133.25,131.4,132.45,125.2,127.0,127.3,128.87,"77,09,738","99,35,46,198.95","26,161","22,92,494",29.74
