,Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
72,POWERINDIA,EQ,13-Oct-2023,"4,317.10","4,300.00","4,481.00","4,289.95","4,454.00","4,450.50","4,370.06","96,757","42,28,33,509.30","9,977","69,178",71.5
73,POWERINDIA,EQ,16-Oct-2023,"4,450.50","4,451.00","4,577.00","4,423.85","4,540.00","4,549.95","4,529.81","26,656","12,07,46,708.70","5,857","11,546",43.31
74,POWERINDIA,EQ,17-Oct-2023,"4,549.95","4,540.00","4,615.00","4,500.05","4,565.00","4,574.70","4,565.88","17,661","8,06,37,959.05","4,582","9,834",55.68
75,POWERINDIA,EQ,18-Oct-2023,"4,574.70","4,560.00","4,650.00","4,508.40","4,553.05","4,581.25","4,579.50","27,446","12,56,89,022.85","6,886","14,987",54.61
76,POWERINDIA,EQ,19-Oct-2023,"4,581.25","4,570.00","4,660.90","4,545.05","4,619.90","4,632.40","4,600.92","21,261","9,78,20,158.20","5,451","11,223",52.79
77,POWERINDIA,EQ,20-Oct-2023,"4,632.40","4,632.00","4,632.00","4,523.60","4,550.00","4,551.85","4,563.34","15,368","7,01,29,475.90","4,071","8,287",53.92
78,POWERINDIA,EQ,23-Oct-2023,"4,551.85","4,558.00","4,564.30","4,280.00","4,329.00","4,314.35","4,427.06","65,610","29,04,59,097.40","13,032","45,154",68.82
79,POWERINDIA,EQ,25-Oct-2023,"4,314.35","4,313.00","4,346.05","4,190.10","4,300.00","4,282.05","4,259.35","25,250","10,75,48,543.20","7,171","13,606",53.89
80,POWERINDIA,EQ,26-Oct-2023,"4,282.05","4,282.05","4,294.60","4,030.45","4,156.20","4,155.35","4,134.90","36,956","15,28,09,265.35","8,992","19,418",52.54
81,POWERINDIA,EQ,27-Oct-2023,"4,155.35","4,176.10","4,320.00","4,175.35","4,226.50","4,251.45","4,261.21","15,220","6,48,55,603.00","5,104","6,177",40.58
82,POWERINDIA,EQ,30-Oct-2023,"4,251.45","4,259.95","4,264.00","4,151.85","4,172.00","4,171.05","4,197.21","10,857","4,55,69,067.05","3,120","4,840",44.58
83,POWERINDIA,EQ,31-Oct-2023,"4,171.05","4,171.05","4,221.05","4,130.00","4,149.85","4,143.10","4,171.42","12,500","5,21,42,750.70","4,331","5,017",40.14
84,POWERINDIA,EQ,01-Nov-2023,"4,143.10","4,173.20","4,205.15","4,120.15","4,121.50","4,154.15","4,163.06","13,578","5,65,26,072.70","3,670","5,806",42.76
85,POWERINDIA,EQ,02-Nov-2023,"4,154.15","4,184.25","4,520.00","4,116.40","4,465.00","4,471.25","4,391.57","87,851","38,58,04,203.50","16,720","19,233",21.89
86,POWERINDIA,EQ,03-Nov-2023,"4,471.25","4,445.00","4,529.00","4,378.05","4,470.45","4,468.60","4,444.17","18,943","8,41,85,984.80","5,128","4,376",23.1
87,POWERINDIA,EQ,06-Nov-2023,"4,468.60","4,470.00","4,499.65","4,385.00","4,408.75","4,404.85","4,427.71","12,029","5,32,60,918.80","3,292","4,986",41.45
88,POWERINDIA,EQ,07-Nov-2023,"4,404.85","4,499.95","4,594.60","4,313.00","4,571.50","4,570.75","4,436.46","89,117","39,53,63,791.40","9,221","65,309",73.28
89,POWERINDIA,EQ,08-Nov-2023,"4,570.75","4,554.40","4,670.95","4,515.10","4,577.25","4,571.85","4,599.73","25,031","11,51,35,957.60","4,711","11,767",47.01
90,POWERINDIA,EQ,09-Nov-2023,"4,571.85","4,595.90","4,595.90","4,459.90","4,460.00","4,478.35","4,510.81","11,821","5,33,22,284.15","3,975","5,707",48.28
91,POWERINDIA,EQ,10-Nov-2023,"4,478.35","4,478.35","4,500.70","4,329.45","4,375.00","4,372.85","4,395.76","17,932","7,88,24,781.90","4,490","8,107",45.21
92,POWERINDIA,EQ,12-Nov-2023,"4,372.85","4,404.00","4,443.50","4,392.90","4,416.75","4,417.90","4,423.74","2,511","1,11,08,018.25",578,"1,449",57.71
93,POWERINDIA,EQ,13-Nov-2023,"4,417.90","4,417.85","4,481.20","4,340.00","4,348.90","4,363.40","4,437.62","40,238","17,85,60,800.45","5,275","29,772",73.99
94,POWERINDIA,EQ,15-Nov-2023,"4,363.40","4,396.00","4,420.00","4,299.75","4,400.00","4,373.85","4,360.82","16,847","7,34,66,706.45","4,363","8,088",48.01
95,POWERINDIA,EQ,16-Nov-2023,"4,373.85","4,396.90","4,675.00","4,395.05","4,599.00","4,577.00","4,567.78","58,449","26,69,82,121.30","11,892","20,139",34.46
96,POWERINDIA,EQ,17-Nov-2023,"4,577.00","4,581.25","4,680.00","4,549.15","4,579.00","4,595.10","4,604.62","43,873","20,20,18,317.45","8,474","23,675",53.96
97,POWERINDIA,EQ,20-Nov-2023,"4,595.10","4,600.00","4,749.00","4,565.00","4,620.00","4,633.25","4,658.52","26,180","12,19,59,962.15","7,191","7,618",29.1
98,POWERINDIA,EQ,21-Nov-2023,"4,633.25","4,651.00","4,750.00","4,600.00","4,644.00","4,624.20","4,688.59","47,328","22,19,01,743.95","9,468","25,389",53.64
99,POWERINDIA,EQ,22-Nov-2023,"4,624.20","4,670.00","4,835.65","4,569.90","4,705.00","4,698.55","4,706.04","98,107","46,16,95,629.65","13,981","47,667",48.59
100,POWERINDIA,EQ,23-Nov-2023,"4,698.55","4,725.00","4,944.00","4,703.65","4,822.45","4,832.15","4,829.44","1,03,332","49,90,35,214.25","19,055","28,858",27.93
101,POWERINDIA,EQ,24-Nov-2023,"4,832.15","4,832.15","4,920.50","4,773.00","4,807.00","4,831.15","4,857.30","45,392","22,04,82,589.30","9,057","18,553",40.87
102,POWERINDIA,EQ,28-Nov-2023,"4,831.15","4,831.15","4,948.00","4,689.95","4,744.00","4,742.85","4,837.95","58,299","28,20,47,432.25","10,268","33,614",57.66
103,POWERINDIA,EQ,29-Nov-2023,"4,742.85","4,750.00","4,792.20","4,701.05","4,717.00","4,724.70","4,739.44","22,897","10,85,19,005.80","4,770","7,236",31.6
104,POWERINDIA,EQ,30-Nov-2023,"4,724.70","4,764.70","4,764.70","4,651.00","4,665.00","4,672.35","4,697.52","34,978","16,43,09,830.90","7,797","20,626",58.97
105,POWERINDIA,EQ,01-Dec-2023,"4,672.35","4,700.00","4,827.25","4,700.00","4,720.00","4,732.80","4,774.93","1,12,075","53,51,50,799.70","10,722","88,776",79.21
106,POWERINDIA,EQ,04-Dec-2023,"4,732.80","4,765.00","4,895.00","4,751.00","4,800.00","4,811.55","4,833.00","54,407","26,29,49,134.55","10,186","30,047",55.23
107,POWERINDIA,EQ,05-Dec-2023,"4,811.55","4,836.00","4,958.85","4,713.20","4,790.10","4,770.70","4,854.65","59,193","28,73,61,490.30","11,508","20,168",34.07
108,POWERINDIA,EQ,06-Dec-2023,"4,770.70","4,817.00","4,860.00","4,745.00","4,814.00","4,815.20","4,792.63","75,017","35,95,28,713.60","7,270","55,559",74.06
109,POWERINDIA,EQ,07-Dec-2023,"4,815.20","4,815.00","4,890.00","4,780.95","4,875.00","4,856.15","4,843.41","73,317","35,51,04,452.85","9,045","47,901",65.33
110,POWERINDIA,EQ,08-Dec-2023,"4,856.15","4,881.70","4,909.95","4,816.50","4,821.00","4,839.70","4,866.33","24,765","12,05,14,674.90","6,835","9,228",37.26
111,POWERINDIA,EQ,11-Dec-2023,"4,839.70","4,850.00","4,889.25","4,787.55","4,854.70","4,862.95","4,841.74","27,787","13,45,37,328.60","4,950","16,783",60.4
112,POWERINDIA,EQ,12-Dec-2023,"4,862.95","4,879.10","4,908.90","4,830.20","4,900.00","4,862.10","4,891.13","36,944","18,06,97,806.30","6,646","25,067",67.85
113,POWERINDIA,EQ,13-Dec-2023,"4,862.10","4,899.90","5,132.85","4,865.10","5,037.00","5,063.85","4,992.57","1,12,339","56,08,59,894.40","16,477","45,274",40.3
114,POWERINDIA,EQ,14-Dec-2023,"5,063.85","5,064.00","5,129.95","5,020.05","5,115.00","5,093.65","5,083.03","29,582","15,03,66,262.00","7,611","15,110",51.08
115,POWERINDIA,EQ,15-Dec-2023,"5,093.65","5,100.00","5,159.95","5,001.00","5,090.00","5,077.45","5,106.18","31,109","15,88,48,286.35","4,683","18,069",58.08
116,POWERINDIA,EQ,18-Dec-2023,"5,077.45","5,088.00","5,250.00","5,073.45","5,200.20","5,212.50","5,193.41","41,370","21,48,51,335.40","8,348","18,109",43.77
117,POWERINDIA,EQ,19-Dec-2023,"5,212.50","5,212.50","5,263.40","5,056.15","5,073.00","5,064.15","5,118.50","32,879","16,82,91,257.50","8,947","17,526",53.3
118,POWERINDIA,EQ,20-Dec-2023,"5,064.15","5,190.00","5,196.95","4,980.00","5,007.00","5,034.10","5,086.84","34,556","17,57,80,968.35","8,118","15,688",45.4
119,POWERINDIA,EQ,21-Dec-2023,"5,034.10","4,994.00","5,116.80","4,950.05","5,082.00","5,050.25","5,045.54","18,207","9,18,64,122.50","4,732","8,852",48.62
120,POWERINDIA,EQ,22-Dec-2023,"5,050.25","5,059.90","5,155.00","5,020.00","5,145.00","5,131.10","5,105.94","22,422","11,44,85,400.50","7,353","11,197",49.94
121,POWERINDIA,EQ,26-Dec-2023,"5,131.10","5,131.10","5,279.95","5,125.15","5,198.00","5,158.90","5,197.30","31,800","16,52,74,210.65","7,794","18,263",57.43
122,POWERINDIA,EQ,27-Dec-2023,"5,158.90","5,177.95","5,322.00","5,166.00","5,215.00","5,254.80","5,259.09","29,110","15,30,92,244.40","6,230","15,790",54.24
123,POWERINDIA,EQ,28-Dec-2023,"5,254.80","5,249.00","5,341.15","5,201.50","5,235.40","5,252.65","5,266.53","30,140","15,87,33,219.55","6,966","16,168",53.64
124,POWERINDIA,EQ,29-Dec-2023,"5,252.65","5,300.00","5,379.95","5,241.50","5,261.75","5,264.35","5,305.63","44,428","23,57,18,704.40","8,080","27,239",61.31
125,POWERINDIA,EQ,01-Jan-2024,"5,264.35","5,294.60","5,489.00","5,274.45","5,440.00","5,457.30","5,419.85","29,028","15,73,27,459.45","8,706","10,019",34.51
126,POWERINDIA,EQ,02-Jan-2024,"5,457.30","5,440.05","5,545.05","5,348.65","5,450.00","5,427.30","5,464.31","23,372","12,77,11,851.50","7,671","9,768",41.79
127,POWERINDIA,EQ,03-Jan-2024,"5,427.30","5,453.10","5,537.15","5,404.00","5,416.00","5,438.00","5,493.97","40,560","22,28,35,415.30","5,513","28,321",69.82
128,POWERINDIA,EQ,04-Jan-2024,"5,438.00","5,463.85","5,680.00","5,388.60","5,610.00","5,630.80","5,556.00","35,565","19,75,99,234.55","10,035","13,238",37.22
129,POWERINDIA,EQ,05-Jan-2024,"5,630.80","5,611.00","5,747.20","5,557.95","5,617.60","5,597.25","5,649.06","29,513","16,67,20,713.35","8,071","14,034",47.55
130,POWERINDIA,EQ,08-Jan-2024,"5,597.25","5,624.80","5,690.00","5,508.85","5,602.45","5,624.90","5,616.36","23,974","13,46,46,505.20","6,516","8,311",34.67
131,POWERINDIA,EQ,09-Jan-2024,"5,624.90","5,656.85","5,796.95","5,656.00","5,680.00","5,683.15","5,729.63","46,470","26,62,55,679.00","8,150","29,237",62.92
132,POWERINDIA,EQ,10-Jan-2024,"5,683.15","5,700.00","5,989.00","5,637.30","5,900.00","5,942.30","5,866.13","70,643","41,44,01,348.15","12,755","32,976",46.68
133,POWERINDIA,EQ,11-Jan-2024,"5,942.30","5,920.00","6,205.05","5,907.05","5,980.00","5,976.75","6,059.42","63,110","38,24,10,072.30","15,437","29,738",47.12
134,POWERINDIA,EQ,12-Jan-2024,"5,976.75","5,998.00","6,048.95","5,852.00","5,930.00","5,915.75","5,934.74","74,276","44,08,08,974.95","8,094","56,241",75.72
135,POWERINDIA,EQ,15-Jan-2024,"5,915.75","5,937.90","5,994.75","5,850.00","5,910.00","5,900.65","5,919.40","47,591","28,17,10,038.30","5,232","36,380",76.44
136,POWERINDIA,EQ,16-Jan-2024,"5,900.65","5,900.00","6,024.30","5,881.00","5,920.00","5,917.60","5,965.62","63,158","37,67,76,634.05","5,533","52,916",83.78
137,POWERINDIA,EQ,17-Jan-2024,"5,917.60","5,887.60","6,025.00","5,815.00","5,889.90","5,870.20","5,945.32","58,227","34,61,78,435.60","6,501","46,240",79.41
138,POWERINDIA,EQ,18-Jan-2024,"5,870.20","5,863.00","6,015.50","5,790.05","5,960.00","5,939.35","5,932.74","23,546","13,96,92,297.25","8,358","9,211",39.12
139,POWERINDIA,EQ,19-Jan-2024,"5,939.35","5,961.00","6,280.00","5,961.00","6,119.00","6,131.55","6,163.32","37,459","23,08,71,657.75","9,380","17,819",47.57
140,POWERINDIA,EQ,20-Jan-2024,"6,131.55","6,169.00","6,193.00","6,015.50","6,049.00","6,050.75","6,107.18","8,083","4,93,64,353.10","2,783","3,047",37.7
141,POWERINDIA,EQ,23-Jan-2024,"6,050.75","6,094.15","6,138.35","5,780.00","5,866.00","5,802.55","5,855.30","32,347","18,94,01,309.05","9,721","15,134",46.79
142,POWERINDIA,EQ,24-Jan-2024,"5,802.55","5,686.50","5,699.00","5,465.55","5,675.05","5,673.30","5,593.60","1,43,108","80,04,88,421.70","19,492","1,04,911",73.31
143,POWERINDIA,EQ,25-Jan-2024,"5,673.30","5,673.05","6,042.70","5,673.05","5,895.00","5,889.50","5,914.24","45,826","27,10,25,753.40","14,041","10,834",23.64
144,POWERINDIA,EQ,29-Jan-2024,"5,889.50","6,000.10","6,035.00","5,760.00","5,790.00","5,781.15","5,843.11","13,022","7,60,88,923.60","4,722","4,974",38.2
145,POWERINDIA,EQ,30-Jan-2024,"5,781.15","5,832.95","5,850.00","5,590.00","5,600.00","5,614.45","5,707.23","21,545","12,29,62,183.35","7,255","9,583",44.48
146,POWERINDIA,EQ,31-Jan-2024,"5,614.45","5,614.50","5,946.00","5,614.50","5,945.45","5,929.85","5,852.98","33,885","19,83,28,140.65","10,688","12,566",37.08
147,POWERINDIA,EQ,01-Feb-2024,"5,929.85","5,970.00","5,970.05","5,679.95","5,740.00","5,704.45","5,774.79","25,155","14,52,64,949.75","8,367","10,949",43.53
148,POWERINDIA,EQ,02-Feb-2024,"5,704.45","5,788.00","5,840.70","5,665.00","5,682.00","5,745.95","5,755.35","14,882","8,56,51,109.50","4,896","4,478",30.09
149,POWERINDIA,EQ,05-Feb-2024,"5,745.95","5,772.00","6,275.00","5,715.40","6,255.00","6,190.65","6,048.41","71,916","43,49,77,198.30","14,387","32,851",45.68
150,POWERINDIA,EQ,06-Feb-2024,"6,190.65","6,225.00","6,520.00","6,080.00","6,165.00","6,147.50","6,326.36","83,838","53,03,89,163.50","26,831","21,860",26.07
151,POWERINDIA,EQ,07-Feb-2024,"6,147.50","6,200.50","6,379.95","6,192.10","6,250.15","6,252.80","6,276.03","26,840","16,84,48,692.30","8,076","9,020",33.61
152,POWERINDIA,EQ,08-Feb-2024,"6,252.80","6,288.00","6,418.00","6,211.35","6,250.05","6,249.90","6,310.02","21,718","13,70,41,106.95","6,646","8,340",38.4
153,POWERINDIA,EQ,09-Feb-2024,"6,249.90","6,287.90","6,298.00","6,034.50","6,197.20","6,190.60","6,187.38","54,047","33,44,09,577.95","12,625","33,913",62.75
154,POWERINDIA,EQ,12-Feb-2024,"6,190.60","6,198.00","6,298.00","5,970.05","5,990.00","6,008.40","6,125.67","45,076","27,61,20,684.95","9,918","29,657",65.79
155,POWERINDIA,EQ,13-Feb-2024,"6,008.40","6,027.00","6,027.00","5,850.80","5,960.00","5,952.00","5,918.81","53,170","31,47,03,193.60","6,906","40,598",76.36
156,POWERINDIA,EQ,14-Feb-2024,"5,952.00","5,952.65","5,995.95","5,850.00","5,880.00","5,875.15","5,967.18","34,315","20,47,63,742.30","5,038","25,612",74.64
157,POWERINDIA,EQ,15-Feb-2024,"5,875.15","5,904.50","6,019.95","5,825.35","5,884.80","5,861.80","5,926.59","31,355","18,58,28,368.45","5,540","20,497",65.37
158,POWERINDIA,EQ,16-Feb-2024,"5,861.80","5,872.15","6,070.00","5,872.15","5,968.00","5,980.85","6,012.30","28,877","17,36,17,269.75","5,945","18,207",63.05
159,POWERINDIA,EQ,19-Feb-2024,"5,980.85","5,979.45","6,250.00","5,976.45","6,222.00","6,213.60","6,063.35","41,745","25,31,14,588.85","5,305","28,844",69.1
160,POWERINDIA,EQ,20-Feb-2024,"6,213.60","6,230.20","6,298.00","6,061.50","6,147.00","6,103.35","6,200.20","11,821","7,32,92,617.70","4,018","3,991",33.76
161,POWERINDIA,EQ,21-Feb-2024,"6,103.35","6,135.50","6,270.00","5,812.00","5,875.00","5,857.15","6,003.21","33,344","20,01,71,052.65","8,565","14,048",42.13
162,POWERINDIA,EQ,22-Feb-2024,"5,857.15","5,888.00","5,897.95","5,737.95","5,805.00","5,819.40","5,825.33","43,015","25,05,76,380.65","9,241","23,690",55.07
163,POWERINDIA,EQ,23-Feb-2024,"5,819.40","5,844.95","5,990.00","5,805.00","5,900.00","5,896.65","5,895.32","47,481","27,99,15,722.50","7,175","30,157",63.51
164,POWERINDIA,EQ,26-Feb-2024,"5,896.65","5,925.00","5,950.00","5,841.50","5,929.90","5,881.20","5,895.61","11,821","6,96,91,956.10","3,876","4,869",41.19
165,POWERINDIA,EQ,27-Feb-2024,"5,881.20","5,904.45","6,040.00","5,815.60","5,865.00","5,856.20","5,949.99","21,526","12,80,79,575.90","4,522","11,855",55.07
166,POWERINDIA,EQ,28-Feb-2024,"5,856.20","5,871.60","5,951.70","5,810.10","5,910.00","5,913.90","5,878.12","22,126","13,00,59,195.10","5,691","12,975",58.64
167,POWERINDIA,EQ,29-Feb-2024,"5,913.90","5,949.90","6,050.00","5,853.50","5,990.00","6,004.20","5,954.51","17,650","10,50,97,188.35","4,697","8,570",48.56
168,POWERINDIA,EQ,01-Mar-2024,"6,004.20","6,046.55","6,116.00","6,005.05","6,065.80","6,080.55","6,093.23","26,232","15,98,37,524.35","3,453","19,856",75.69
169,POWERINDIA,EQ,02-Mar-2024,"6,080.55","6,099.05","6,173.00","6,012.90","6,125.70","6,128.20","6,132.83","1,070","65,62,132.00",322,743,69.44
170,POWERINDIA,EQ,04-Mar-2024,"6,128.20","6,134.30","6,243.75","6,048.05","6,160.00","6,101.90","6,130.16","71,924","44,09,05,395.40","7,096","57,592",80.07
171,POWERINDIA,EQ,05-Mar-2024,"6,101.90","6,132.40","6,412.85","6,116.10","6,307.35","6,327.30","6,155.27","2,42,731","1,49,40,75,272.15","9,882","2,16,849",89.34
172,POWERINDIA,EQ,06-Mar-2024,"6,327.30","6,365.00","6,457.30","6,113.45","6,278.50","6,290.50","6,288.91","38,608","24,28,02,202.55","12,642","14,300",37.04
173,POWERINDIA,EQ,07-Mar-2024,"6,290.50","6,299.05","6,596.00","6,299.05","6,550.00","6,548.80","6,497.06","34,922","22,68,90,253.25","10,358","10,414",29.82
174,POWERINDIA,EQ,11-Mar-2024,"6,548.80","6,620.00","6,800.00","6,481.50","6,504.85","6,521.60","6,657.61","65,104","43,34,37,344.20","19,370","20,656",31.73
175,POWERINDIA,EQ,12-Mar-2024,"6,521.60","6,582.25","6,637.80","6,363.75","6,520.00","6,469.10","6,492.56","30,449","19,76,92,079.55","10,059","11,908",39.11
176,POWERINDIA,EQ,13-Mar-2024,"6,469.10","6,500.00","6,549.70","6,271.10","6,323.75","6,370.95","6,427.74","41,320","26,55,94,078.00","14,683","17,301",41.87
177,POWERINDIA,EQ,14-Mar-2024,"6,370.95","6,335.85","6,790.00","6,300.00","6,790.00","6,718.10","6,534.07","58,349","38,12,56,209.40","14,544","33,631",57.64
178,POWERINDIA,EQ,15-Mar-2024,"6,718.10","6,750.00","6,875.00","6,500.00","6,640.00","6,634.35","6,661.52","40,094","26,70,86,942.40","11,371","15,857",39.55
179,POWERINDIA,EQ,18-Mar-2024,"6,634.35","6,698.00","6,698.00","6,440.00","6,548.75","6,503.45","6,559.51","27,799","18,23,47,841.60","9,650","11,266",40.53
180,POWERINDIA,EQ,19-Mar-2024,"6,503.45","6,516.30","6,635.35","6,480.05","6,499.00","6,501.05","6,517.64","17,218","11,22,20,794.75","4,877","9,443",54.84
181,POWERINDIA,EQ,20-Mar-2024,"6,501.05","6,546.90","6,749.95","6,328.00","6,640.00","6,661.95","6,591.47","31,354","20,66,68,907.50","6,912","16,589",52.91
182,POWERINDIA,EQ,21-Mar-2024,"6,661.95","6,680.00","7,450.00","6,680.00","7,250.00","7,242.00","7,046.61","1,59,934","1,12,69,92,177.40","28,813","69,219",43.28
183,POWERINDIA,EQ,22-Mar-2024,"7,242.00","7,240.00","7,376.50","7,094.90","7,150.05","7,178.75","7,250.97","71,744","52,02,13,478.60","15,882","23,337",32.53
184,POWERINDIA,EQ,26-Mar-2024,"7,178.75","6,952.00","7,183.60","6,951.00","6,980.00","6,985.35","7,050.60","44,066","31,06,91,742.25","9,747","12,614",28.63
185,POWERINDIA,EQ,27-Mar-2024,"6,985.35","6,985.00","7,077.10","6,885.35","7,011.00","7,004.30","7,001.10","36,568","25,60,16,118.90","8,931","17,831",48.76
186,POWERINDIA,EQ,28-Mar-2024,"7,004.30","7,032.90","7,148.00","6,938.95","6,975.00","6,971.70","7,021.52","24,215","17,00,26,078.60","7,438","10,331",42.66
187,POWERINDIA,EQ,01-Apr-2024,"6,971.70","7,033.25","7,249.95","6,954.50","7,039.95","7,023.95","7,075.31","34,316","24,27,96,385.05","8,468","13,214",38.51
188,POWERINDIA,EQ,02-Apr-2024,"7,023.95","7,079.60","7,130.00","6,842.00","6,845.00","6,860.85","6,934.10","23,813","16,51,21,710.85","6,688","11,520",48.38
189,POWERINDIA,EQ,03-Apr-2024,"6,860.85","6,867.95","6,953.00","6,825.65","6,930.00","6,925.35","6,899.52","17,580","12,12,93,517.20","5,163","7,313",41.6
190,POWERINDIA,EQ,04-Apr-2024,"6,925.35","6,915.05","7,040.05","6,851.70","6,899.00","6,876.85","6,924.53","20,186","13,97,78,631.25","5,200","7,219",35.76
191,POWERINDIA,EQ,05-Apr-2024,"6,876.85","6,861.20","7,222.15","6,814.40","7,140.00","7,123.25","7,100.72","59,151","42,00,14,701.05","13,776","19,235",32.52
192,POWERINDIA,EQ,08-Apr-2024,"7,123.25","7,145.10","7,581.00","7,145.10","7,524.70","7,540.65","7,485.72","84,077","62,93,76,587.40","19,646","17,669",21.02
193,POWERINDIA,EQ,09-Apr-2024,"7,540.65","7,550.05","7,879.45","7,550.05","7,735.00","7,737.45","7,751.40","1,22,273","94,77,87,103.30","25,433","47,878",39.16
194,POWERINDIA,EQ,10-Apr-2024,"7,737.45","7,785.15","7,845.30","7,470.05","7,499.00","7,493.10","7,565.79","51,557","39,00,69,553.60","12,127","17,375",33.7
195,POWERINDIA,EQ,12-Apr-2024,"7,493.10","7,514.80","7,583.50","7,291.15","7,298.00","7,343.85","7,443.96","44,029","32,77,50,093.70","11,114","14,586",33.13
196,POWERINDIA,EQ,15-Apr-2024,"7,343.85","7,234.60","7,380.00","7,080.05","7,200.00","7,198.95","7,232.63","29,444","21,29,57,693.85","9,288","6,723",22.83
197,POWERINDIA,EQ,16-Apr-2024,"7,198.95","7,199.00","7,629.50","7,198.95","7,560.00","7,562.15","7,470.46","59,916","44,76,00,106.35","14,948","14,656",24.46
198,POWERINDIA,EQ,18-Apr-2024,"7,562.15","7,624.70","8,400.00","7,624.70","8,342.00","8,288.55","8,078.38","2,24,896","1,81,67,96,318.65","38,950","33,900",15.07
199,POWERINDIA,EQ,19-Apr-2024,"8,288.55","8,280.05","8,500.00","8,030.00","8,240.00","8,249.60","8,297.80","1,82,607","1,51,52,35,509.30","38,186","35,655",19.53
200,POWERINDIA,EQ,22-Apr-2024,"8,249.60","8,284.95","8,324.65","8,081.00","8,081.00","8,131.40","8,193.86","42,015","34,42,64,933.10","11,983","17,269",41.1
201,POWERINDIA,EQ,23-Apr-2024,"8,131.40","8,129.00","8,129.00","7,959.95","8,102.10","8,073.50","8,027.44","43,871","35,21,71,666.10","9,015","18,052",41.15
202,POWERINDIA,EQ,24-Apr-2024,"8,073.50","8,199.00","8,363.95","8,110.10","8,171.50","8,212.75","8,244.93","37,519","30,93,41,710.15","10,336","9,757",26.01
203,POWERINDIA,EQ,25-Apr-2024,"8,212.75","8,208.90","9,821.95","8,035.70","9,340.00","9,329.50","9,181.19","5,27,464","4,84,27,47,350.15","88,778","70,744",13.41
204,POWERINDIA,EQ,26-Apr-2024,"9,329.50","9,340.00","9,637.85","8,801.05","8,976.65","8,916.25","9,140.03","1,84,591","1,68,71,67,238.55","40,177","29,749",16.12
205,POWERINDIA,EQ,29-Apr-2024,"8,916.25","9,115.00","9,115.00","8,601.05","8,695.95","8,666.00","8,804.32","85,560","75,32,97,755.90","23,116","17,857",20.87
206,POWERINDIA,EQ,30-Apr-2024,"8,666.00","8,762.65","9,890.00","8,695.95","9,490.00","9,578.75","9,277.37","3,96,615","3,67,95,42,863.45","70,489","42,102",10.62
207,POWERINDIA,EQ,02-May-2024,"9,578.75","9,575.00","9,989.85","9,460.00","9,758.00","9,783.85","9,703.47","2,80,890","2,72,56,08,131.85","51,347","52,915",18.84
208,POWERINDIA,EQ,03-May-2024,"9,783.85","9,750.00","9,889.25","9,571.05","9,675.00","9,730.60","9,721.00","1,11,672","1,08,55,63,677.65","25,097","32,773",29.35
209,POWERINDIA,EQ,06-May-2024,"9,730.60","9,729.90","9,762.95","9,156.35","9,235.15","9,235.25","9,443.21","80,862","76,35,96,816.80","17,796","23,335",28.86
210,POWERINDIA,EQ,07-May-2024,"9,235.25","9,313.25","9,313.25","8,750.75","8,875.00","8,889.10","8,999.87","1,49,067","1,34,15,83,765.15","32,877","46,697",31.33
211,POWERINDIA,EQ,08-May-2024,"8,889.10","8,879.05","9,439.40","8,820.20","9,024.90","8,921.65","9,142.88","2,36,582","2,16,30,41,524.45","47,927","32,109",13.57
212,POWERINDIA,EQ,09-May-2024,"8,921.65","9,072.10","9,233.00","8,901.90","8,950.00","8,953.55","9,054.10","98,948","89,58,84,931.35","23,867","15,069",15.23
213,POWERINDIA,EQ,10-May-2024,"8,953.55","9,063.15","9,100.00","8,713.45","8,759.00","8,761.40","8,871.35","60,449","53,62,64,216.05","15,517","13,946",23.07
214,POWERINDIA,EQ,13-May-2024,"8,761.40","8,761.40","9,549.15","8,761.40","9,408.00","9,440.95","9,235.84","2,35,698","2,17,68,67,921.60","51,193","30,428",12.91
215,POWERINDIA,EQ,14-May-2024,"9,440.95","9,500.00","9,849.00","9,355.30","9,751.50","9,786.60","9,646.64","1,50,360","1,45,04,69,436.85","28,325","34,055",22.65
216,POWERINDIA,EQ,15-May-2024,"9,786.60","9,785.00","10,849.95","9,710.45","10,700.00","10,745.65","10,467.76","4,98,202","5,21,50,57,206.10","77,276","60,974",12.24
217,POWERINDIA,EQ,16-May-2024,"10,745.65","10,800.00","12,379.60","10,706.55","11,290.00","11,238.60","11,605.71","10,32,288","11,98,04,37,616.00","1,47,873","1,21,369",11.76
218,POWERINDIA,EQ,17-May-2024,"11,238.60","11,387.25","11,636.80","10,839.45","11,129.00","11,083.70","11,198.88","3,47,240","3,88,86,98,356.10","71,498","52,472",15.11
219,POWERINDIA,EQ,18-May-2024,"11,083.70","11,233.55","11,619.95","11,200.00","11,300.00","11,378.45","11,457.76","18,385","21,06,50,997.50","4,920","7,639",41.55
220,POWERINDIA,EQ,21-May-2024,"11,378.45","11,398.25","11,403.85","10,688.00","10,899.00","10,832.10","10,989.71","94,437","1,03,78,35,508.95","23,700","38,375",40.64
221,POWERINDIA,EQ,22-May-2024,"10,832.10","11,500.00","11,700.00","10,180.00","10,449.40","10,334.60","10,858.79","3,12,421","3,39,25,14,407.65","61,777","79,254",25.37
