,Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
214,LATENTVIEW,BE,13-May-2024,473.4,463.85,470.0,455.0,460.1,459.45,460.24,"2,96,332","13,63,83,290.55","11,554",-,-
215,LATENTVIEW,BE,14-May-2024,459.45,461.0,481.9,460.5,469.0,468.2,469.09,"1,85,966","8,72,35,611.50","4,759",-,-
216,LATENTVIEW,BE,15-May-2024,468.2,476.0,476.0,460.0,469.0,472.3,468.72,"1,54,359","7,23,51,559.65","4,553",-,-
217,LATENTVIEW,BE,16-May-2024,472.3,474.0,478.0,465.0,468.8,466.9,469.9,"1,15,876","5,44,50,487.55","4,062",-,-
218,LATENTVIEW,BE,17-May-2024,466.9,470.55,485.0,464.7,482.0,483.0,477.32,"2,19,452","10,47,49,869.45","4,024",-,-
219,LATENTVIEW,BE,18-May-2024,483.0,483.0,496.25,483.0,488.0,488.65,489.41,"64,898","3,17,62,018.45","1,354",-,-
220,LATENTVIEW,BE,21-May-2024,488.65,495.0,495.0,475.55,482.0,483.3,483.39,"1,24,009","5,99,45,262.05","5,120",-,-
221,LATENTVIEW,BE,22-May-2024,483.3,484.5,488.0,480.0,482.0,481.65,483.2,"91,022","4,39,82,058.70","6,445",-,-
222,LATENTVIEW,BE,23-May-2024,481.65,482.0,498.75,479.0,497.9,497.4,492.7,"4,70,038","23,15,85,864.10","8,746",-,-
223,LATENTVIEW,BE,24-May-2024,497.4,499.0,504.4,485.5,488.0,488.55,496.6,"2,99,910","14,89,34,008.75","5,552",-,-
224,LATENTVIEW,BE,27-May-2024,488.55,488.1,491.95,475.15,479.0,477.5,480.98,"1,61,144","7,75,06,716.10","4,477",-,-
225,LATENTVIEW,BE,28-May-2024,477.5,480.0,480.0,472.0,475.0,475.15,475.15,"91,851","4,36,43,178.55","4,966",-,-
226,LATENTVIEW,BE,29-May-2024,475.15,472.1,477.95,469.5,472.0,471.65,473.17,"1,01,559","4,80,55,070.25","3,788",-,-
227,LATENTVIEW,BE,30-May-2024,471.65,471.65,474.95,465.0,466.8,467.7,469.05,"1,31,360","6,16,14,630.85","5,785",-,-
228,LATENTVIEW,BE,31-May-2024,467.7,469.9,491.05,467.05,476.0,476.3,483.3,"4,16,620","20,13,54,042.05","9,357",-,-
229,LATENTVIEW,BE,03-Jun-2024,476.3,489.0,490.0,465.65,477.0,476.35,478.76,"1,45,392","6,96,07,346.75","3,899",-,-
230,LATENTVIEW,BE,04-Jun-2024,476.35,474.8,474.8,452.55,460.0,461.05,458.79,"3,85,510","17,68,67,532.25","10,241",-,-
231,LATENTVIEW,BE,05-Jun-2024,461.05,458.9,475.05,444.0,473.0,472.5,462.16,"1,88,441","8,70,90,401.80","4,842",-,-
232,LATENTVIEW,BE,06-Jun-2024,472.5,479.95,496.1,470.05,496.1,496.1,487.62,"3,73,863","18,23,01,521.90","6,080",-,-
233,LATENTVIEW,BE,07-Jun-2024,496.1,510.0,518.0,496.0,511.25,514.2,508.97,"4,99,371","25,41,63,093.60","11,595",-,-
234,LATENTVIEW,BE,10-Jun-2024,514.2,511.0,521.0,505.0,515.0,512.1,514.35,"2,47,481","12,72,91,799.75","9,176",-,-
235,LATENTVIEW,BE,11-Jun-2024,512.1,505.55,512.1,504.0,505.55,506.1,507.47,"1,86,737","9,47,63,016.70","5,789",-,-
236,LATENTVIEW,BE,12-Jun-2024,506.1,506.1,520.0,501.8,516.25,517.65,513.92,"3,48,996","17,93,56,054.05","13,293",-,-
237,LATENTVIEW,BE,13-Jun-2024,517.65,521.85,524.0,509.1,515.0,512.4,514.46,"2,03,137","10,45,04,854.55","3,335",-,-
238,LATENTVIEW,BE,14-Jun-2024,512.4,513.9,513.9,502.0,504.5,506.6,506.68,"1,70,654","8,64,66,973.75","4,191",-,-
239,LATENTVIEW,BE,18-Jun-2024,506.6,505.0,507.0,490.05,497.5,496.45,498.36,"2,04,824","10,20,75,600.15","4,450",-,-
240,LATENTVIEW,BE,19-Jun-2024,496.45,499.75,504.9,494.5,495.5,495.75,496.75,"1,27,130","6,31,52,113.30","3,440",-,-
241,LATENTVIEW,BE,20-Jun-2024,495.75,497.1,509.4,494.0,500.5,502.05,503.75,"1,71,036","8,61,58,888.75","3,195",-,-
242,LATENTVIEW,BE,21-Jun-2024,502.05,504.0,526.7,504.0,519.0,517.6,521.51,"4,81,286","25,09,97,642.05","15,410",-,-
243,LATENTVIEW,BE,24-Jun-2024,517.6,517.0,525.0,510.0,515.0,514.1,516.25,"1,74,792","9,02,35,943.25","3,813",-,-
244,LATENTVIEW,BE,25-Jun-2024,514.1,515.0,515.95,495.55,505.0,502.3,505.38,"1,78,348","9,01,33,725.50","3,504",-,-
245,LATENTVIEW,BE,26-Jun-2024,502.3,505.0,514.0,501.3,505.0,508.05,508.08,"1,49,390","7,59,01,543.25","3,583",-,-
246,LATENTVIEW,BE,27-Jun-2024,508.05,509.0,509.4,495.05,501.0,499.2,500.02,"2,10,658","10,53,34,061.00","4,937",-,-
247,LATENTVIEW,BE,28-Jun-2024,499.2,500.5,509.9,496.0,500.0,501.3,503.5,"1,41,915","7,14,54,798.50","3,003",-,-
